"GO.ID","Term","Annotated","Significant","Expected","FoldEnrichment","p_classic","fdr_classic_BH","p_weight01"
"GO:0010965","regulation of mitotic sister chromatid separation",67,0,1,0,1,1,1
"GO:0010969","regulation of pheromone-dependent signal transduction involved in conjugation with cellular fusion",6,0,0.09,0,1,1,1
"GO:0010970","transport along microtubule",24,0,0.36,0,1,1,1
"GO:0010971","positive regulation of G2/M transition of mitotic cell cycle",11,0,0.16,0,1,1,1
"GO:0010973","positive regulation of division septum assembly",9,0,0.13,0,1,1,1
"GO:0010974","negative regulation of division septum assembly",10,0,0.15,0,1,1,1
"GO:0010981","regulation of cell wall macromolecule metabolic process",7,0,0.1,0,1,1,1
"GO:0010992","ubiquitin recycling",11,0,0.16,0,1,1,1
"GO:0010994","free ubiquitin chain polymerization",6,0,0.09,0,1,1,1
"GO:0014070","response to organic cyclic compound",17,0,0.25,0,1,1,1
"GO:0015695","organic cation transport",5,0,0.07,0,1,1,1
"GO:0015749","monosaccharide transmembrane transport",6,0,0.09,0,1,1,1
"GO:0015780","nucleotide-sugar transmembrane transport",8,0,0.12,0,1,1,1
"GO:0015802","basic amino acid transport",8,0,0.12,0,1,1,1
"GO:0015803","branched-chain amino acid transport",8,0,0.12,0,1,1,1
"GO:0015804","neutral amino acid transport",13,0,0.19,0,1,1,1
"GO:0015807","L-amino acid transport",17,0,0.25,0,1,1,1
"GO:0015820","leucine transport",5,0,0.07,0,1,1,1
"GO:0015837","amine transport",7,0,0.1,0,1,1,1
"GO:0015850","organic hydroxy compound transport",14,0,0.21,0,1,1,1
"GO:0015914","phospholipid transport",16,0,0.24,0,1,1,1
"GO:0015918","sterol transport",8,0,0.12,0,1,1,1
"GO:0015919","peroxisomal membrane transport",16,0,0.24,0,1,1,1
"GO:0015936","coenzyme A metabolic process",5,0,0.07,0,1,1,1
"GO:0015939","pantothenate metabolic process",6,0,0.09,0,1,1,1
"GO:0015940","pantothenate biosynthetic process",5,0,0.07,0,1,1,1
"GO:0015985","energy coupled proton transport, down electrochemical gradient",11,0,0.16,0,1,1,1
"GO:0015986","proton motive force-driven ATP synthesis",11,0,0.16,0,1,1,1
"GO:0015988","energy coupled proton transmembrane transport, against electrochemical gradient",13,0,0.19,0,1,1,1
"GO:0016036","cellular response to phosphate starvation",6,0,0.09,0,1,1,1
"GO:0016049","cell growth",45,0,0.67,0,1,1,1
"GO:0016050","vesicle organization",76,0,1.13,0,1,1,1
"GO:0016073","snRNA metabolic process",21,0,0.31,0,1,1,1
"GO:0016074","sno(s)RNA metabolic process",28,0,0.42,0,1,1,1
"GO:0016075","rRNA catabolic process",23,0,0.34,0,1,1,1
"GO:0016078","tRNA catabolic process",11,0,0.16,0,1,1,1
"GO:0016093","polyprenol metabolic process",15,0,0.22,0,1,1,1
"GO:0016114","terpenoid biosynthetic process",6,0,0.09,0,1,1,1
"GO:0016125","sterol metabolic process",40,0,0.6,0,1,1,1
"GO:0016126","sterol biosynthetic process",37,0,0.55,0,1,1,1
"GO:0016128","phytosteroid metabolic process",33,0,0.49,0,1,1,1
"GO:0016129","phytosteroid biosynthetic process",33,0,0.49,0,1,1,1
"GO:0016180","snRNA processing",9,0,0.13,0,1,1,1
"GO:0016197","endosomal transport",75,0,1.12,0,1,1,1
"GO:0016226","iron-sulfur cluster assembly",25,0,0.37,0,1,1,1
"GO:0016233","telomere capping",7,0,0.1,0,1,1,1
"GO:0016236","macroautophagy",78,0,1.16,0,1,1,1
"GO:0016237","lysosomal microautophagy",30,0,0.45,0,1,1,1
"GO:0016239","positive regulation of macroautophagy",12,0,0.18,0,1,1,1
"GO:0016241","regulation of macroautophagy",19,0,0.28,0,1,1,1
"GO:0016482","cytosolic transport",51,0,0.76,0,1,1,1
"GO:0016485","protein processing",40,0,0.6,0,1,1,1
"GO:0016556","mRNA modification",8,0,0.12,0,1,1,1
"GO:0016558","protein import into peroxisome matrix",14,0,0.21,0,1,1,1
"GO:0016571","histone methylation",39,0,0.58,0,1,1,1
"GO:0016574","histone ubiquitination",14,0,0.21,0,1,1,1
"GO:0016575","histone deacetylation",22,0,0.33,0,1,1,1
"GO:0016579","protein deubiquitination",17,0,0.25,0,1,1,1
"GO:0016925","protein sumoylation",6,0,0.09,0,1,1,1
"GO:0016973","poly(A)+ mRNA export from nucleus",30,0,0.45,0,1,1,1
"GO:0016998","cell wall macromolecule catabolic process",8,0,0.12,0,1,1,1
"GO:0017000","antibiotic biosynthetic process",7,0,0.1,0,1,1,1
"GO:0017004","cytochrome complex assembly",19,0,0.28,0,1,1,1
"GO:0017038","protein import",91,0,1.35,0,1,1,1
"GO:0017148","negative regulation of translation",61,0,0.91,0,1,1,1
"GO:0017157","regulation of exocytosis",5,0,0.07,0,1,1,1
"GO:0017183","protein histidyl modification to diphthamide",6,0,0.09,0,1,1,1
"GO:0017196","N-terminal peptidyl-methionine acetylation",7,0,0.1,0,1,1,1
"GO:0018022","peptidyl-lysine methylation",39,0,0.58,0,1,1,1
"GO:0018023","peptidyl-lysine trimethylation",10,0,0.15,0,1,1,1
"GO:0018105","peptidyl-serine phosphorylation",34,0,0.51,0,1,1,1
"GO:0018107","peptidyl-threonine phosphorylation",14,0,0.21,0,1,1,1
"GO:0018108","peptidyl-tyrosine phosphorylation",6,0,0.09,0,1,1,1
"GO:0018202","peptidyl-histidine modification",8,0,0.12,0,1,1,1
"GO:0018206","peptidyl-methionine modification",7,0,0.1,0,1,1,1
"GO:0018208","peptidyl-proline modification",16,0,0.24,0,1,1,1
"GO:0018209","peptidyl-serine modification",36,0,0.54,0,1,1,1
"GO:0018210","peptidyl-threonine modification",14,0,0.21,0,1,1,1
"GO:0018212","peptidyl-tyrosine modification",7,0,0.1,0,1,1,1
"GO:0018279","protein N-linked glycosylation via asparagine",6,0,0.09,0,1,1,1
"GO:0018342","protein prenylation",5,0,0.07,0,1,1,1
"GO:0018410","C-terminal protein amino acid modification",7,0,0.1,0,1,1,1
"GO:0018958","phenol-containing compound metabolic process",7,0,0.1,0,1,1,1
"GO:0019184","nonribosomal peptide biosynthetic process",7,0,0.1,0,1,1,1
"GO:0019216","regulation of lipid metabolic process",37,0,0.55,0,1,1,1
"GO:0019217","regulation of fatty acid metabolic process",6,0,0.09,0,1,1,1
"GO:0019218","regulation of steroid metabolic process",6,0,0.09,0,1,1,1
"GO:0019236","response to pheromone",40,0,0.6,0,1,1,1
"GO:0019344","cysteine biosynthetic process",8,0,0.12,0,1,1,1
"GO:0019346","transsulfuration",5,0,0.07,0,1,1,1
"GO:0019348","dolichol metabolic process",15,0,0.22,0,1,1,1
"GO:0019395","fatty acid oxidation",10,0,0.15,0,1,1,1
"GO:0019400","alditol metabolic process",6,0,0.09,0,1,1,1
"GO:0019432","triglyceride biosynthetic process",6,0,0.09,0,1,1,1
"GO:0019627","urea metabolic process",11,0,0.16,0,1,1,1
"GO:0019646","aerobic electron transport chain",20,0,0.3,0,1,1,1
"GO:0019692","deoxyribose phosphate metabolic process",5,0,0.07,0,1,1,1
"GO:0019722","calcium-mediated signaling",12,0,0.18,0,1,1,1
"GO:0019856","pyrimidine nucleobase biosynthetic process",8,0,0.12,0,1,1,1
"GO:0019878","lysine biosynthetic process via aminoadipic acid",5,0,0.07,0,1,1,1
"GO:0019932","second-messenger-mediated signaling",28,0,0.42,0,1,1,1
"GO:0019933","cAMP-mediated signaling",15,0,0.22,0,1,1,1
"GO:0019935","cyclic-nucleotide-mediated signaling",15,0,0.22,0,1,1,1
"GO:0019941","modification-dependent protein catabolic process",158,0,2.35,0,1,1,1
"GO:0019954","asexual reproduction",52,0,0.77,0,1,1,1
"GO:0019985","translesion synthesis",17,0,0.25,0,1,1,1
"GO:0022407","regulation of cell-cell adhesion",6,0,0.09,0,1,1,1
"GO:0022603","regulation of anatomical structure morphogenesis",74,0,1.1,0,1,1,1
"GO:0022604","regulation of cell morphogenesis",58,0,0.86,0,1,1,1
"GO:0022616","DNA strand elongation",39,0,0.58,0,1,1,1
"GO:0022904","respiratory electron transport chain",29,0,0.43,0,1,1,1
"GO:0023057","negative regulation of signaling",63,0,0.94,0,1,1,1
"GO:0023058","adaptation of signaling pathway",9,0,0.13,0,1,1,1
"GO:0030010","establishment of cell polarity",55,0,0.82,0,1,1,1
"GO:0030011","maintenance of cell polarity",9,0,0.13,0,1,1,1
"GO:0030026","intracellular manganese ion homeostasis",6,0,0.09,0,1,1,1
"GO:0030030","cell projection organization",8,0,0.12,0,1,1,1
"GO:0030031","cell projection assembly",6,0,0.09,0,1,1,1
"GO:0030041","actin filament polymerization",30,0,0.45,0,1,1,1
"GO:0030042","actin filament depolymerization",11,0,0.16,0,1,1,1
"GO:0030046","parallel actin filament bundle assembly",9,0,0.13,0,1,1,1
"GO:0030071","regulation of mitotic metaphase/anaphase transition",67,0,1,0,1,1,1
"GO:0030100","regulation of endocytosis",13,0,0.19,0,1,1,1
"GO:0030148","sphingolipid biosynthetic process",33,0,0.49,0,1,1,1
"GO:0030150","protein import into mitochondrial matrix",20,0,0.3,0,1,1,1
"GO:0030155","regulation of cell adhesion",12,0,0.18,0,1,1,1
"GO:0030162","regulation of proteolysis",67,0,1,0,1,1,1
"GO:0030163","protein catabolic process",193,0,2.87,0,1,1,1
"GO:0030174","regulation of DNA-templated DNA replication initiation",15,0,0.22,0,1,1,1
"GO:0030242","autophagy of peroxisome",16,0,0.24,0,1,1,1
"GO:0030261","chromosome condensation",17,0,0.25,0,1,1,1
"GO:0030307","positive regulation of cell growth",7,0,0.1,0,1,1,1
"GO:0030308","negative regulation of cell growth",5,0,0.07,0,1,1,1
"GO:0030433","ubiquitin-dependent ERAD pathway",43,0,0.64,0,1,1,1
"GO:0030436","asexual sporulation",25,0,0.37,0,1,1,1
"GO:0030448","hyphal growth",23,0,0.34,0,1,1,1
"GO:0030473","nuclear migration along microtubule",21,0,0.31,0,1,1,1
"GO:0030474","spindle pole body duplication",6,0,0.09,0,1,1,1
"GO:0030476","ascospore wall assembly",15,0,0.22,0,1,1,1
"GO:0030488","tRNA methylation",18,0,0.27,0,1,1,1
"GO:0030491","heteroduplex formation",5,0,0.07,0,1,1,1
"GO:0030582","reproductive fruiting body development",11,0,0.16,0,1,1,1
"GO:0030584","sporocarp development",11,0,0.16,0,1,1,1
"GO:0030641","regulation of cellular pH",25,0,0.37,0,1,1,1
"GO:0030682","mitigation of host defenses by symbiont",7,0,0.1,0,1,1,1
"GO:0030705","cytoskeleton-dependent intracellular transport",25,0,0.37,0,1,1,1
"GO:0030832","regulation of actin filament length",31,0,0.46,0,1,1,1
"GO:0030833","regulation of actin filament polymerization",30,0,0.45,0,1,1,1
"GO:0030834","regulation of actin filament depolymerization",9,0,0.13,0,1,1,1
"GO:0030835","negative regulation of actin filament depolymerization",7,0,0.1,0,1,1,1
"GO:0030836","positive regulation of actin filament depolymerization",6,0,0.09,0,1,1,1
"GO:0030837","negative regulation of actin filament polymerization",8,0,0.12,0,1,1,1
"GO:0030838","positive regulation of actin filament polymerization",19,0,0.28,0,1,1,1
"GO:0030846","termination of RNA polymerase II transcription, poly(A)-coupled",6,0,0.09,0,1,1,1
"GO:0030847","termination of RNA polymerase II transcription, exosome-dependent",6,0,0.09,0,1,1,1
"GO:0030865","cortical cytoskeleton organization",69,0,1.03,0,1,1,1
"GO:0030866","cortical actin cytoskeleton organization",68,0,1.01,0,1,1,1
"GO:0030950","establishment or maintenance of actin cytoskeleton polarity",16,0,0.24,0,1,1,1
"GO:0030952","establishment or maintenance of cytoskeleton polarity",20,0,0.3,0,1,1,1
"GO:0030968","endoplasmic reticulum unfolded protein response",25,0,0.37,0,1,1,1
"GO:0030970","retrograde protein transport, ER to cytosol",7,0,0.1,0,1,1,1
"GO:0030989","dynein-driven meiotic oscillatory nuclear movement",9,0,0.13,0,1,1,1
"GO:0031023","microtubule organizing center organization",20,0,0.3,0,1,1,1
"GO:0031028","septation initiation signaling",19,0,0.28,0,1,1,1
"GO:0031029","regulation of septation initiation signaling",13,0,0.19,0,1,1,1
"GO:0031030","negative regulation of septation initiation signaling",10,0,0.15,0,1,1,1
"GO:0031032","actomyosin structure organization",48,0,0.71,0,1,1,1
"GO:0031047","regulatory ncRNA-mediated gene silencing",42,0,0.62,0,1,1,1
"GO:0031048","regulatory ncRNA-mediated heterochromatin formation",15,0,0.22,0,1,1,1
"GO:0031055","chromatin remodeling at centromere",7,0,0.1,0,1,1,1
"GO:0031056","regulation of histone modification",32,0,0.48,0,1,1,1
"GO:0031060","regulation of histone methylation",20,0,0.3,0,1,1,1
"GO:0031062","positive regulation of histone methylation",5,0,0.07,0,1,1,1
"GO:0031086","nuclear-transcribed mRNA catabolic process, deadenylation-independent decay",10,0,0.15,0,1,1,1
"GO:0031087","deadenylation-independent decapping of nuclear-transcribed mRNA",9,0,0.13,0,1,1,1
"GO:0031106","septin ring organization",17,0,0.25,0,1,1,1
"GO:0031109","microtubule polymerization or depolymerization",25,0,0.37,0,1,1,1
"GO:0031110","regulation of microtubule polymerization or depolymerization",10,0,0.15,0,1,1,1
"GO:0031111","negative regulation of microtubule polymerization or depolymerization",5,0,0.07,0,1,1,1
"GO:0031112","positive regulation of microtubule polymerization or depolymerization",6,0,0.09,0,1,1,1
"GO:0031113","regulation of microtubule polymerization",8,0,0.12,0,1,1,1
"GO:0031116","positive regulation of microtubule polymerization",6,0,0.09,0,1,1,1
"GO:0031118","rRNA pseudouridine synthesis",5,0,0.07,0,1,1,1
"GO:0031119","tRNA pseudouridine synthesis",6,0,0.09,0,1,1,1
"GO:0031120","snRNA pseudouridine synthesis",7,0,0.1,0,1,1,1
"GO:0031122","cytoplasmic microtubule organization",17,0,0.25,0,1,1,1
"GO:0031123","RNA 3'-end processing",54,0,0.8,0,1,1,1
"GO:0031124","mRNA 3'-end processing",32,0,0.48,0,1,1,1
"GO:0031125","rRNA 3'-end processing",15,0,0.22,0,1,1,1
"GO:0031126","sno(s)RNA 3'-end processing",14,0,0.21,0,1,1,1
"GO:0031134","sister chromatid biorientation",19,0,0.28,0,1,1,1
"GO:0031137","regulation of conjugation with cellular fusion",65,0,0.97,0,1,1,1
"GO:0031138","negative regulation of conjugation with cellular fusion",14,0,0.21,0,1,1,1
"GO:0031139","positive regulation of conjugation with cellular fusion",59,0,0.88,0,1,1,1
"GO:0031145","anaphase-promoting complex-dependent catabolic process",8,0,0.12,0,1,1,1
"GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",8,0,0.12,0,1,1,1
"GO:0031163","metallo-sulfur cluster assembly",25,0,0.37,0,1,1,1
"GO:0031167","rRNA methylation",12,0,0.18,0,1,1,1
"GO:0031204","post-translational protein targeting to membrane, translocation",7,0,0.1,0,1,1,1
"GO:0031279","regulation of cyclase activity",5,0,0.07,0,1,1,1
"GO:0031297","replication fork processing",20,0,0.3,0,1,1,1
"GO:0031328","positive regulation of cellular biosynthetic process",258,0,3.84,0,1,1,1
"GO:0031330","negative regulation of cellular catabolic process",21,0,0.31,0,1,1,1
"GO:0031331","positive regulation of cellular catabolic process",124,0,1.85,0,1,1,1
"GO:0031333","negative regulation of protein-containing complex assembly",14,0,0.21,0,1,1,1
"GO:0031334","positive regulation of protein-containing complex assembly",47,0,0.7,0,1,1,1
"GO:0031338","regulation of vesicle fusion",20,0,0.3,0,1,1,1
"GO:0031344","regulation of cell projection organization",5,0,0.07,0,1,1,1
"GO:0031365","N-terminal protein amino acid modification",10,0,0.15,0,1,1,1
"GO:0031396","regulation of protein ubiquitination",12,0,0.18,0,1,1,1
"GO:0031398","positive regulation of protein ubiquitination",6,0,0.09,0,1,1,1
"GO:0031440","regulation of mRNA 3'-end processing",6,0,0.09,0,1,1,1
"GO:0031445","regulation of heterochromatin formation",24,0,0.36,0,1,1,1
"GO:0031452","negative regulation of heterochromatin formation",10,0,0.15,0,1,1,1
"GO:0031503","protein-containing complex localization",113,0,1.68,0,1,1,1
"GO:0031505","fungal-type cell wall organization",81,0,1.21,0,1,1,1
"GO:0031506","cell wall glycoprotein biosynthetic process",5,0,0.07,0,1,1,1
"GO:0031508","pericentric heterochromatin formation",7,0,0.1,0,1,1,1
"GO:0031554","regulation of termination of DNA-templated transcription",5,0,0.07,0,1,1,1
"GO:0031566","actomyosin contractile ring maturation",8,0,0.12,0,1,1,1
"GO:0031571","mitotic G1 DNA damage checkpoint signaling",7,0,0.1,0,1,1,1
"GO:0031573","mitotic intra-S DNA damage checkpoint signaling",16,0,0.24,0,1,1,1
"GO:0031577","spindle checkpoint signaling",27,0,0.4,0,1,1,1
"GO:0031578","mitotic spindle orientation checkpoint signaling",9,0,0.13,0,1,1,1
"GO:0031589","cell-substrate adhesion",13,0,0.19,0,1,1,1
"GO:0031647","regulation of protein stability",13,0,0.19,0,1,1,1
"GO:0031670","cellular response to nutrient",40,0,0.6,0,1,1,1
"GO:0031929","TOR signaling",30,0,0.45,0,1,1,1
"GO:0031991","regulation of actomyosin contractile ring contraction",24,0,0.36,0,1,1,1
"GO:0032005","signal transduction involved in positive regulation of conjugation with cellular fusion",23,0,0.34,0,1,1,1
"GO:0032006","regulation of TOR signaling",19,0,0.28,0,1,1,1
"GO:0032007","negative regulation of TOR signaling",12,0,0.18,0,1,1,1
"GO:0032008","positive regulation of TOR signaling",8,0,0.12,0,1,1,1
"GO:0032042","mitochondrial DNA metabolic process",9,0,0.13,0,1,1,1
"GO:0032048","cardiolipin metabolic process",8,0,0.12,0,1,1,1
"GO:0032049","cardiolipin biosynthetic process",5,0,0.07,0,1,1,1
"GO:0032069","regulation of nuclease activity",8,0,0.12,0,1,1,1
"GO:0032070","regulation of deoxyribonuclease activity",6,0,0.09,0,1,1,1
"GO:0032071","regulation of endodeoxyribonuclease activity",5,0,0.07,0,1,1,1
"GO:0032075","positive regulation of nuclease activity",7,0,0.1,0,1,1,1
"GO:0032077","positive regulation of deoxyribonuclease activity",5,0,0.07,0,1,1,1
"GO:0032091","negative regulation of protein binding",6,0,0.09,0,1,1,1
"GO:0032103","positive regulation of response to external stimulus",27,0,0.4,0,1,1,1
"GO:0032104","regulation of response to extracellular stimulus",37,0,0.55,0,1,1,1
"GO:0032105","negative regulation of response to extracellular stimulus",6,0,0.09,0,1,1,1
"GO:0032106","positive regulation of response to extracellular stimulus",25,0,0.37,0,1,1,1
"GO:0032107","regulation of response to nutrient levels",37,0,0.55,0,1,1,1
"GO:0032108","negative regulation of response to nutrient levels",6,0,0.09,0,1,1,1
"GO:0032109","positive regulation of response to nutrient levels",25,0,0.37,0,1,1,1
"GO:0032120","ascospore-type prospore membrane formation",12,0,0.18,0,1,1,1
"GO:0032147","activation of protein kinase activity",34,0,0.51,0,1,1,1
"GO:0032185","septin cytoskeleton organization",17,0,0.25,0,1,1,1
"GO:0032196","transposition",9,0,0.13,0,1,1,1
"GO:0032197","retrotransposition",6,0,0.09,0,1,1,1
"GO:0032200","telomere organization",102,0,1.52,0,1,1,1
"GO:0032204","regulation of telomere maintenance",10,0,0.15,0,1,1,1
"GO:0032210","regulation of telomere maintenance via telomerase",7,0,0.1,0,1,1,1
"GO:0032258","cytoplasm to vacuole transport by the Cvt pathway",34,0,0.51,0,1,1,1
"GO:0032259","methylation",104,0,1.55,0,1,1,1
"GO:0032271","regulation of protein polymerization",38,0,0.57,0,1,1,1
"GO:0032272","negative regulation of protein polymerization",10,0,0.15,0,1,1,1
"GO:0032273","positive regulation of protein polymerization",25,0,0.37,0,1,1,1
"GO:0032365","intracellular lipid transport",5,0,0.07,0,1,1,1
"GO:0032368","regulation of lipid transport",6,0,0.09,0,1,1,1
"GO:0032386","regulation of intracellular transport",36,0,0.54,0,1,1,1
"GO:0032388","positive regulation of intracellular transport",14,0,0.21,0,1,1,1
"GO:0032392","DNA geometric change",94,0,1.4,0,1,1,1
"GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process",54,0,0.8,0,1,1,1
"GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process",52,0,0.77,0,1,1,1
"GO:0032456","endocytic recycling",8,0,0.12,0,1,1,1
"GO:0032465","regulation of cytokinesis",38,0,0.57,0,1,1,1
"GO:0032466","negative regulation of cytokinesis",13,0,0.19,0,1,1,1
"GO:0032467","positive regulation of cytokinesis",15,0,0.22,0,1,1,1
"GO:0032488","Cdc42 protein signal transduction",6,0,0.09,0,1,1,1
"GO:0032506","cytokinetic process",63,0,0.94,0,1,1,1
"GO:0032508","DNA duplex unwinding",87,0,1.29,0,1,1,1
"GO:0032509","endosome transport via multivesicular body sorting pathway",31,0,0.46,0,1,1,1
"GO:0032511","late endosome to vacuole transport via multivesicular body sorting pathway",31,0,0.46,0,1,1,1
"GO:0032527","protein exit from endoplasmic reticulum",11,0,0.16,0,1,1,1
"GO:0032543","mitochondrial translation",77,0,1.15,0,1,1,1
"GO:0032780","negative regulation of ATP-dependent activity",9,0,0.13,0,1,1,1
"GO:0032781","positive regulation of ATP-dependent activity",18,0,0.27,0,1,1,1
"GO:0032784","regulation of DNA-templated transcription elongation",47,0,0.7,0,1,1,1
"GO:0032786","positive regulation of DNA-templated transcription, elongation",42,0,0.62,0,1,1,1
"GO:0032878","regulation of establishment or maintenance of cell polarity",23,0,0.34,0,1,1,1
"GO:0032879","regulation of localization",145,0,2.16,0,1,1,1
"GO:0032880","regulation of protein localization",72,0,1.07,0,1,1,1
"GO:0032881","regulation of polysaccharide metabolic process",12,0,0.18,0,1,1,1
"GO:0032885","regulation of polysaccharide biosynthetic process",11,0,0.16,0,1,1,1
"GO:0032886","regulation of microtubule-based process",27,0,0.4,0,1,1,1
"GO:0032887","regulation of spindle elongation",7,0,0.1,0,1,1,1
"GO:0032888","regulation of mitotic spindle elongation",7,0,0.1,0,1,1,1
"GO:0032890","regulation of organic acid transport",9,0,0.13,0,1,1,1
"GO:0032892","positive regulation of organic acid transport",5,0,0.07,0,1,1,1
"GO:0032933","SREBP signaling pathway",11,0,0.16,0,1,1,1
"GO:0032940","secretion by cell",44,0,0.65,0,1,1,1
"GO:0032950","regulation of beta-glucan metabolic process",8,0,0.12,0,1,1,1
"GO:0032951","regulation of beta-glucan biosynthetic process",8,0,0.12,0,1,1,1
"GO:0032952","regulation of (1->3)-beta-D-glucan metabolic process",6,0,0.09,0,1,1,1
"GO:0032953","regulation of (1->3)-beta-D-glucan biosynthetic process",6,0,0.09,0,1,1,1
"GO:0032954","regulation of cytokinetic process",31,0,0.46,0,1,1,1
"GO:0032955","regulation of division septum assembly",23,0,0.34,0,1,1,1
"GO:0032968","positive regulation of transcription elongation by RNA polymerase II",38,0,0.57,0,1,1,1
"GO:0032986","protein-DNA complex disassembly",9,0,0.13,0,1,1,1
"GO:0032988","protein-RNA complex disassembly",10,0,0.15,0,1,1,1
"GO:0032995","regulation of fungal-type cell wall biogenesis",10,0,0.15,0,1,1,1
"GO:0033013","tetrapyrrole metabolic process",16,0,0.24,0,1,1,1
"GO:0033014","tetrapyrrole biosynthetic process",15,0,0.22,0,1,1,1
"GO:0033044","regulation of chromosome organization",156,0,2.32,0,1,1,1
"GO:0033045","regulation of sister chromatid segregation",86,0,1.28,0,1,1,1
"GO:0033046","negative regulation of sister chromatid segregation",36,0,0.54,0,1,1,1
"GO:0033047","regulation of mitotic sister chromatid segregation",82,0,1.22,0,1,1,1
"GO:0033048","negative regulation of mitotic sister chromatid segregation",32,0,0.48,0,1,1,1
"GO:0033108","mitochondrial respiratory chain complex assembly",21,0,0.31,0,1,1,1
"GO:0033120","positive regulation of RNA splicing",6,0,0.09,0,1,1,1
"GO:0033157","regulation of intracellular protein transport",25,0,0.37,0,1,1,1
"GO:0033182","regulation of histone ubiquitination",5,0,0.07,0,1,1,1
"GO:0033212","iron import into cell",5,0,0.07,0,1,1,1
"GO:0033238","regulation of amine metabolic process",8,0,0.12,0,1,1,1
"GO:0033240","positive regulation of amine metabolic process",5,0,0.07,0,1,1,1
"GO:0033260","nuclear DNA replication",76,0,1.13,0,1,1,1
"GO:0033262","regulation of nuclear cell cycle DNA replication",12,0,0.18,0,1,1,1
"GO:0033313","meiotic cell cycle checkpoint signaling",9,0,0.13,0,1,1,1
"GO:0033314","mitotic DNA replication checkpoint signaling",18,0,0.27,0,1,1,1
"GO:0033500","carbohydrate homeostasis",17,0,0.25,0,1,1,1
"GO:0033523","histone H2B ubiquitination",10,0,0.15,0,1,1,1
"GO:0033567","DNA replication, Okazaki fragment processing",13,0,0.19,0,1,1,1
"GO:0033617","mitochondrial cytochrome c oxidase assembly",12,0,0.18,0,1,1,1
"GO:0033621","nuclear-transcribed mRNA catabolic process, meiosis-specific transcripts",5,0,0.07,0,1,1,1
"GO:0033673","negative regulation of kinase activity",15,0,0.22,0,1,1,1
"GO:0033674","positive regulation of kinase activity",43,0,0.64,0,1,1,1
"GO:0033750","ribosome localization",35,0,0.52,0,1,1,1
"GO:0033962","P-body assembly",11,0,0.16,0,1,1,1
"GO:0034063","stress granule assembly",6,0,0.09,0,1,1,1
"GO:0034085","establishment of sister chromatid cohesion",12,0,0.18,0,1,1,1
"GO:0034086","maintenance of sister chromatid cohesion",7,0,0.1,0,1,1,1
"GO:0034087","establishment of mitotic sister chromatid cohesion",10,0,0.15,0,1,1,1
"GO:0034088","maintenance of mitotic sister chromatid cohesion",6,0,0.09,0,1,1,1
"GO:0034198","cellular response to amino acid starvation",15,0,0.22,0,1,1,1
"GO:0034204","lipid translocation",9,0,0.13,0,1,1,1
"GO:0034219","carbohydrate transmembrane transport",10,0,0.15,0,1,1,1
"GO:0034221","fungal-type cell wall chitin biosynthetic process",6,0,0.09,0,1,1,1
"GO:0034227","tRNA thio-modification",5,0,0.07,0,1,1,1
"GO:0034243","regulation of transcription elongation by RNA polymerase II",43,0,0.64,0,1,1,1
"GO:0034249","negative regulation of amide metabolic process",64,0,0.95,0,1,1,1
"GO:0034250","positive regulation of amide metabolic process",31,0,0.46,0,1,1,1
"GO:0034284","response to monosaccharide",15,0,0.22,0,1,1,1
"GO:0034305","regulation of asexual sporulation",7,0,0.1,0,1,1,1
"GO:0034306","regulation of sexual sporulation",13,0,0.19,0,1,1,1
"GO:0034307","regulation of ascospore formation",11,0,0.16,0,1,1,1
"GO:0034314","Arp2/3 complex-mediated actin nucleation",18,0,0.27,0,1,1,1
"GO:0034315","regulation of Arp2/3 complex-mediated actin nucleation",10,0,0.15,0,1,1,1
"GO:0034316","negative regulation of Arp2/3 complex-mediated actin nucleation",5,0,0.07,0,1,1,1
"GO:0034367","protein-containing complex remodeling",6,0,0.09,0,1,1,1
"GO:0034397","telomere localization",13,0,0.19,0,1,1,1
"GO:0034398","telomere tethering at nuclear periphery",7,0,0.1,0,1,1,1
"GO:0034406","cell wall beta-glucan metabolic process",19,0,0.28,0,1,1,1
"GO:0034407","cell wall (1->3)-beta-D-glucan metabolic process",8,0,0.12,0,1,1,1
"GO:0034410","cell wall beta-glucan biosynthetic process",13,0,0.19,0,1,1,1
"GO:0034411","cell wall (1->3)-beta-D-glucan biosynthetic process",8,0,0.12,0,1,1,1
"GO:0034427","nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'",14,0,0.21,0,1,1,1
"GO:0034440","lipid oxidation",10,0,0.15,0,1,1,1
"GO:0034472","snRNA 3'-end processing",9,0,0.13,0,1,1,1
"GO:0034475","U4 snRNA 3'-end processing",9,0,0.13,0,1,1,1
"GO:0034476","U5 snRNA 3'-end processing",6,0,0.09,0,1,1,1
"GO:0034486","vacuolar transmembrane transport",6,0,0.09,0,1,1,1
"GO:0034497","protein localization to phagophore assembly site",10,0,0.15,0,1,1,1
"GO:0034498","early endosome to Golgi transport",8,0,0.12,0,1,1,1
"GO:0034501","protein localization to kinetochore",17,0,0.25,0,1,1,1
"GO:0034502","protein localization to chromosome",35,0,0.52,0,1,1,1
